"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Agricoltura","CAGLIARI","SUELLI","INP ( kg ) ","0.4823"
"Agricoltura","CAGLIARI","TEULADA","INP ( kg ) ","0"
"Agricoltura","CAGLIARI","USSANA","INP ( kg ) ","0.0369"
"Agricoltura","CAGLIARI","UTA","INP ( kg ) ","0.3443"
"Agricoltura","CAGLIARI","VALLERMOSA","INP ( kg ) ","0.0024"
"Agricoltura","CAGLIARI","VILLA SAN PIETRO","INP ( kg ) ","0.0161"
"Agricoltura","CAGLIARI","VILLANOVA TULO","INP ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLAPUTZU","INP ( kg ) ","0.1526"
"Agricoltura","CAGLIARI","VILLASALTO","INP ( kg ) ","0.0002"
"Agricoltura","CAGLIARI","VILLASIMIUS","INP ( kg ) ","0.0193"
"Agricoltura","CAGLIARI","VILLASOR","INP ( kg ) ","0.3599"
"Agricoltura","CAGLIARI","VILLASPECIOSA","INP ( kg ) ","0.0292"
"Agricoltura","CAGLIARI","ARMUNGIA","N2O ( Mg ) ","10.6449"
"Agricoltura","CAGLIARI","ASSEMINI","N2O ( Mg ) ","3.7661"
"Agricoltura","CAGLIARI","BALLAO","N2O ( Mg ) ","5.7868"
"Agricoltura","CAGLIARI","BARRALI","N2O ( Mg ) ","0.8034"
"Agricoltura","CAGLIARI","BURCEI","N2O ( Mg ) ","8.7032"
"Agricoltura","CAGLIARI","CAGLIARI","N2O ( Mg ) ","1.2311"
"Agricoltura","CAGLIARI","CAPOTERRA","N2O ( Mg ) ","3.5523"
"Agricoltura","CAGLIARI","CASTIADAS","N2O ( Mg ) ","7.8326"
"Agricoltura","CAGLIARI","DECIMOMANNU","N2O ( Mg ) ","1.2516"
"Agricoltura","CAGLIARI","DECIMOPUTZU","N2O ( Mg ) ","6.6108"
"Agricoltura","CAGLIARI","DOLIANOVA","N2O ( Mg ) ","16.9961"
"Agricoltura","CAGLIARI","DOMUS DE MARIA","N2O ( Mg ) ","9.2932"
"Agricoltura","CAGLIARI","DONORI","N2O ( Mg ) ","2.6351"
"Agricoltura","CAGLIARI","ELMAS","N2O ( Mg ) ","0.2308"
"Agricoltura","CAGLIARI","ESCALAPLANO","N2O ( Mg ) ","10.9191"
"Agricoltura","CAGLIARI","ESCOLCA","N2O ( Mg ) ","1.1924"
"Agricoltura","CAGLIARI","ESTERZILI","N2O ( Mg ) ","15.1636"
"Agricoltura","CAGLIARI","GERGEI","N2O ( Mg ) ","3.3182"
"Agricoltura","CAGLIARI","GESICO","N2O ( Mg ) ","2.4778"
"Agricoltura","CAGLIARI","GONI","N2O ( Mg ) ","2.8185"
"Agricoltura","CAGLIARI","GUAMAGGIORE","N2O ( Mg ) ","1.0287"
"Agricoltura","CAGLIARI","GUASILA","N2O ( Mg ) ","2.7624"
"Agricoltura","CAGLIARI","ISILI","N2O ( Mg ) ","9.6915"
"Agricoltura","CAGLIARI","MANDAS","N2O ( Mg ) ","2.785"
"Agricoltura","CAGLIARI","MARACALAGONIS","N2O ( Mg ) ","5.1595"
"Agricoltura","CAGLIARI","MONASTIR","N2O ( Mg ) ","1.7741"
"Agricoltura","CAGLIARI","MONSERRATO","N2O ( Mg ) ","0.099"
"Agricoltura","CAGLIARI","MURAVERA","N2O ( Mg ) ","6.1794"
"Agricoltura","CAGLIARI","NURAGUS","N2O ( Mg ) ","1.6541"
"Agricoltura","CAGLIARI","NURALLAO","N2O ( Mg ) ","3.3561"
"Agricoltura","CAGLIARI","NURAMINIS","N2O ( Mg ) ","1.6088"
"Agricoltura","CAGLIARI","NURRI","N2O ( Mg ) ","11.2916"
"Agricoltura","CAGLIARI","ORROLI","N2O ( Mg ) ","10.2992"
"Agricoltura","CAGLIARI","ORTACESUS","N2O ( Mg ) ","2.4562"
"Agricoltura","CAGLIARI","PIMENTEL","N2O ( Mg ) ","1.111"
"Agricoltura","CAGLIARI","PULA","N2O ( Mg ) ","3.0905"
"Agricoltura","CAGLIARI","QUARTU SANT'ELENA","N2O ( Mg ) ","6.4883"
"Agricoltura","CAGLIARI","QUARTUCCIU","N2O ( Mg ) ","1.3522"
"Agricoltura","CAGLIARI","SADALI","N2O ( Mg ) ","1.9453"
"Agricoltura","CAGLIARI","SAMATZAI","N2O ( Mg ) ","1.8111"
"Agricoltura","CAGLIARI","SAN BASILIO","N2O ( Mg ) ","10.7059"
"Agricoltura","CAGLIARI","SAN NICOLO' GERREI","N2O ( Mg ) ","14.553"
"Agricoltura","CAGLIARI","SAN SPERATE","N2O ( Mg ) ","1.9805"
"Agricoltura","CAGLIARI","SAN VITO","N2O ( Mg ) ","24.1672"
"Agricoltura","CAGLIARI","SANT'ANDREA FRIUS","N2O ( Mg ) ","4.3745"
"Agricoltura","CAGLIARI","SARROCH","N2O ( Mg ) ","5.5271"
"Agricoltura","CAGLIARI","SELARGIUS","N2O ( Mg ) ","1.0512"
"Agricoltura","CAGLIARI","SELEGAS","N2O ( Mg ) ","0.963"
"Agricoltura","CAGLIARI","SENORBI'","N2O ( Mg ) ","2.4926"
"Agricoltura","CAGLIARI","SERDIANA","N2O ( Mg ) ","5.7194"
"Agricoltura","CAGLIARI","SERRI","N2O ( Mg ) ","2.1514"
"Agricoltura","CAGLIARI","SESTU","N2O ( Mg ) ","1.9097"
"Agricoltura","CAGLIARI","SETTIMO SAN PIETRO","N2O ( Mg ) ","0.6564"
"Agricoltura","CAGLIARI","SEULO","N2O ( Mg ) ","7.5128"
"Agricoltura","CAGLIARI","SILIQUA","N2O ( Mg ) ","21.9255"
"Agricoltura","CAGLIARI","SILIUS","N2O ( Mg ) ","7.4183"
"Agricoltura","CAGLIARI","SINNAI","N2O ( Mg ) ","15.7607"
"Agricoltura","CAGLIARI","SIURGUS DONIGALA","N2O ( Mg ) ","9.0575"
"Agricoltura","CAGLIARI","SOLEMINIS","N2O ( Mg ) ","3.5854"
"Agricoltura","CAGLIARI","SUELLI","N2O ( Mg ) ","1.0025"
"Agricoltura","CAGLIARI","TEULADA","N2O ( Mg ) ","27.5972"
"Agricoltura","CAGLIARI","USSANA","N2O ( Mg ) ","2.5135"
"Agricoltura","CAGLIARI","UTA","N2O ( Mg ) ","9.9149"
"Agricoltura","CAGLIARI","VALLERMOSA","N2O ( Mg ) ","6.2171"
"Agricoltura","CAGLIARI","VILLA SAN PIETRO","N2O ( Mg ) ","2.9261"
"Agricoltura","CAGLIARI","VILLANOVA TULO","N2O ( Mg ) ","2.5326"
"Agricoltura","CAGLIARI","VILLAPUTZU","N2O ( Mg ) ","12.0077"
"Agricoltura","CAGLIARI","VILLASALTO","N2O ( Mg ) ","32.314"
"Agricoltura","CAGLIARI","VILLASIMIUS","N2O ( Mg ) ","4.8355"
"Agricoltura","CAGLIARI","VILLASOR","N2O ( Mg ) ","4.5748"
"Agricoltura","CAGLIARI","VILLASPECIOSA","N2O ( Mg ) ","1.321"
"Agricoltura","CAGLIARI","ARMUNGIA","NH3 ( Mg ) ","21.8306"
"Agricoltura","CAGLIARI","ASSEMINI","NH3 ( Mg ) ","20.1017"
"Agricoltura","CAGLIARI","BALLAO","NH3 ( Mg ) ","13.6996"
"Agricoltura","CAGLIARI","BARRALI","NH3 ( Mg ) ","1.3585"
"Agricoltura","CAGLIARI","BURCEI","NH3 ( Mg ) ","26.3951"
"Agricoltura","CAGLIARI","CAGLIARI","NH3 ( Mg ) ","2.0024"
"Agricoltura","CAGLIARI","CAPOTERRA","NH3 ( Mg ) ","10.8203"
"Agricoltura","CAGLIARI","CASTIADAS","NH3 ( Mg ) ","14.611"
"Agricoltura","CAGLIARI","DECIMOMANNU","NH3 ( Mg ) ","5.695"
"Agricoltura","CAGLIARI","DECIMOPUTZU","NH3 ( Mg ) ","57.4989"
"Agricoltura","CAGLIARI","DOLIANOVA","NH3 ( Mg ) ","129.9406"
"Agricoltura","CAGLIARI","DOMUS DE MARIA","NH3 ( Mg ) ","14.2497"
"Agricoltura","CAGLIARI","DONORI","NH3 ( Mg ) ","6.0917"
"Agricoltura","CAGLIARI","ELMAS","NH3 ( Mg ) ","3.3956"
"Agricoltura","CAGLIARI","ESCALAPLANO","NH3 ( Mg ) ","31.4296"
"Agricoltura","CAGLIARI","ESCOLCA","NH3 ( Mg ) ","2.2129"
"Agricoltura","CAGLIARI","ESTERZILI","NH3 ( Mg ) ","35.3355"
"Agricoltura","CAGLIARI","GERGEI","NH3 ( Mg ) ","10.3117"
"Agricoltura","CAGLIARI","GESICO","NH3 ( Mg ) ","9.7356"
"Agricoltura","CAGLIARI","GONI","NH3 ( Mg ) ","6.9806"
"Agricoltura","CAGLIARI","GUAMAGGIORE","NH3 ( Mg ) ","3.7433"
"Agricoltura","CAGLIARI","GUASILA","NH3 ( Mg ) ","16.1443"
"Agricoltura","CAGLIARI","ISILI","NH3 ( Mg ) ","271.6727"
"Agricoltura","CAGLIARI","MANDAS","NH3 ( Mg ) ","14.3947"
"Agricoltura","CAGLIARI","MARACALAGONIS","NH3 ( Mg ) ","6.7115"
"Agricoltura","CAGLIARI","MONASTIR","NH3 ( Mg ) ","9.9299"
"Agricoltura","CAGLIARI","MONSERRATO","NH3 ( Mg ) ","2.1634"
"Agricoltura","CAGLIARI","MURAVERA","NH3 ( Mg ) ","11.7478"
"Agricoltura","CAGLIARI","NURAGUS","NH3 ( Mg ) ","12.4438"
"Agricoltura","CAGLIARI","NURALLAO","NH3 ( Mg ) ","11.461"
"Agricoltura","CAGLIARI","NURAMINIS","NH3 ( Mg ) ","6.5968"
"Agricoltura","CAGLIARI","NURRI","NH3 ( Mg ) ","41.9597"
"Agricoltura","CAGLIARI","ORROLI","NH3 ( Mg ) ","38.9276"
"Agricoltura","CAGLIARI","ORTACESUS","NH3 ( Mg ) ","34.7886"
"Agricoltura","CAGLIARI","PIMENTEL","NH3 ( Mg ) ","10.7991"
"Agricoltura","CAGLIARI","PULA","NH3 ( Mg ) ","7.4981"
"Agricoltura","CAGLIARI","QUARTU SANT'ELENA","NH3 ( Mg ) ","4.9804"
"Agricoltura","CAGLIARI","QUARTUCCIU","NH3 ( Mg ) ","3.2721"
"Agricoltura","CAGLIARI","SADALI","NH3 ( Mg ) ","6.1159"
"Agricoltura","CAGLIARI","SAMATZAI","NH3 ( Mg ) ","4.2499"
"Agricoltura","CAGLIARI","SAN BASILIO","NH3 ( Mg ) ","17.6589"
"Agricoltura","CAGLIARI","SAN NICOLO' GERREI","NH3 ( Mg ) ","57.1941"
"Agricoltura","CAGLIARI","SAN SPERATE","NH3 ( Mg ) ","12.8537"
"Agricoltura","CAGLIARI","SAN VITO","NH3 ( Mg ) ","41.3834"
"Agricoltura","CAGLIARI","SANT'ANDREA FRIUS","NH3 ( Mg ) ","10.1879"
"Agricoltura","CAGLIARI","SARROCH","NH3 ( Mg ) ","5.0973"
"Agricoltura","CAGLIARI","SELARGIUS","NH3 ( Mg ) ","20.7231"
"Agricoltura","CAGLIARI","SELEGAS","NH3 ( Mg ) ","4.1636"
"Agricoltura","CAGLIARI","SENORBI'","NH3 ( Mg ) ","10.6656"
"Agricoltura","CAGLIARI","SERDIANA","NH3 ( Mg ) ","17.9185"
"Agricoltura","CAGLIARI","SERRI","NH3 ( Mg ) ","6.836"
"Agricoltura","CAGLIARI","SESTU","NH3 ( Mg ) ","11.233"
"Agricoltura","CAGLIARI","SETTIMO SAN PIETRO","NH3 ( Mg ) ","4.0209"
"Agricoltura","CAGLIARI","SEULO","NH3 ( Mg ) ","26.6856"
"Agricoltura","CAGLIARI","SILIQUA","NH3 ( Mg ) ","76.9659"
"Agricoltura","CAGLIARI","SILIUS","NH3 ( Mg ) ","25.077"
"Agricoltura","CAGLIARI","SINNAI","NH3 ( Mg ) ","41.0322"
"Agricoltura","CAGLIARI","SIURGUS DONIGALA","NH3 ( Mg ) ","124.6055"
"Agricoltura","CAGLIARI","SOLEMINIS","NH3 ( Mg ) ","33.6196"
"Agricoltura","CAGLIARI","SUELLI","NH3 ( Mg ) ","8.5527"
"Agricoltura","CAGLIARI","TEULADA","NH3 ( Mg ) ","40.0218"
"Agricoltura","CAGLIARI","USSANA","NH3 ( Mg ) ","13.9503"
"Agricoltura","CAGLIARI","UTA","NH3 ( Mg ) ","60.0658"
"Agricoltura","CAGLIARI","VALLERMOSA","NH3 ( Mg ) ","21.0188"
"Agricoltura","CAGLIARI","VILLA SAN PIETRO","NH3 ( Mg ) ","3.3963"
"Agricoltura","CAGLIARI","VILLANOVA TULO","NH3 ( Mg ) ","10.621"
"Agricoltura","CAGLIARI","VILLAPUTZU","NH3 ( Mg ) ","13.8652"
"Agricoltura","CAGLIARI","VILLASALTO","NH3 ( Mg ) ","60.4432"
"Agricoltura","CAGLIARI","VILLASIMIUS","NH3 ( Mg ) ","3.1393"
"Agricoltura","CAGLIARI","VILLASOR","NH3 ( Mg ) ","21.0936"
"Agricoltura","CAGLIARI","VILLASPECIOSA","NH3 ( Mg ) ","7.8826"
"Agricoltura","CAGLIARI","ARMUNGIA","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","ASSEMINI","NOX ( Mg ) ","0.0004"
"Agricoltura","CAGLIARI","BALLAO","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","BARRALI","NOX ( Mg ) ","0.0001"
"Agricoltura","CAGLIARI","BURCEI","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","CAGLIARI","NOX ( Mg ) ","0.0001"
"Agricoltura","CAGLIARI","CAPOTERRA","NOX ( Mg ) ","0.0006"
"Agricoltura","CAGLIARI","CASTIADAS","NOX ( Mg ) ","0.0002"
"Agricoltura","CAGLIARI","DECIMOMANNU","NOX ( Mg ) ","0.0004"
"Agricoltura","CAGLIARI","DECIMOPUTZU","NOX ( Mg ) ","0.0004"
"Agricoltura","CAGLIARI","DOLIANOVA","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","DOMUS DE MARIA","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","DONORI","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","ELMAS","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","ESCALAPLANO","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","ESCOLCA","NOX ( Mg ) ","0.0001"
"Agricoltura","CAGLIARI","ESTERZILI","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","GERGEI","NOX ( Mg ) ","0.0007"
"Agricoltura","CAGLIARI","GESICO","NOX ( Mg ) ","0.0002"
"Agricoltura","CAGLIARI","GONI","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","GUAMAGGIORE","NOX ( Mg ) ","0.0015"
"Agricoltura","CAGLIARI","GUASILA","NOX ( Mg ) ","0.0034"
"Agricoltura","CAGLIARI","ISILI","NOX ( Mg ) ","0.0001"
"Agricoltura","CAGLIARI","MANDAS","NOX ( Mg ) ","0.002"
"Agricoltura","CAGLIARI","MARACALAGONIS","NOX ( Mg ) ","0.0001"
"Agricoltura","CAGLIARI","MONASTIR","NOX ( Mg ) ","0.0006"
"Agricoltura","CAGLIARI","MONSERRATO","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","MURAVERA","NOX ( Mg ) ","0.001"
"Agricoltura","CAGLIARI","NURAGUS","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","NURALLAO","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","NURAMINIS","NOX ( Mg ) ","0.0015"
"Agricoltura","CAGLIARI","NURRI","NOX ( Mg ) ","0.0004"
"Agricoltura","CAGLIARI","ORROLI","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","ORTACESUS","NOX ( Mg ) ","0.0008"
"Agricoltura","CAGLIARI","PIMENTEL","NOX ( Mg ) ","0.0005"
"Agricoltura","CAGLIARI","PULA","NOX ( Mg ) ","0.0001"
"Agricoltura","CAGLIARI","QUARTU SANT'ELENA","NOX ( Mg ) ","0.0007"
"Agricoltura","CAGLIARI","QUARTUCCIU","NOX ( Mg ) ","0.0004"
"Agricoltura","CAGLIARI","SADALI","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","SAMATZAI","NOX ( Mg ) ","0.0012"
"Agricoltura","CAGLIARI","SAN BASILIO","NOX ( Mg ) ","0.0001"
"Agricoltura","CAGLIARI","SAN NICOLO' GERREI","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","SAN SPERATE","NOX ( Mg ) ","0.0003"
"Agricoltura","CAGLIARI","SAN VITO","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","SANT'ANDREA FRIUS","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","SARROCH","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","SELARGIUS","NOX ( Mg ) ","0.0003"
"Agricoltura","CAGLIARI","SELEGAS","NOX ( Mg ) ","0.0011"
"Agricoltura","CAGLIARI","SENORBI'","NOX ( Mg ) ","0.0004"
"Agricoltura","CAGLIARI","SERDIANA","NOX ( Mg ) ","0.0002"
"Agricoltura","CAGLIARI","SERRI","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","SESTU","NOX ( Mg ) ","0.0002"
"Agricoltura","CAGLIARI","SETTIMO SAN PIETRO","NOX ( Mg ) ","0.0006"
"Agricoltura","CAGLIARI","SEULO","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","SILIQUA","NOX ( Mg ) ","0.0001"
"Agricoltura","CAGLIARI","SILIUS","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","SINNAI","NOX ( Mg ) ","0.0006"
"Agricoltura","CAGLIARI","SIURGUS DONIGALA","NOX ( Mg ) ","0.0002"
"Agricoltura","CAGLIARI","SOLEMINIS","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","SUELLI","NOX ( Mg ) ","0.0028"
"Agricoltura","CAGLIARI","TEULADA","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","USSANA","NOX ( Mg ) ","0.0002"
"Agricoltura","CAGLIARI","UTA","NOX ( Mg ) ","0.002"
"Agricoltura","CAGLIARI","VALLERMOSA","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","VILLA SAN PIETRO","NOX ( Mg ) ","0.0001"
"Agricoltura","CAGLIARI","VILLANOVA TULO","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","VILLAPUTZU","NOX ( Mg ) ","0.0009"
"Agricoltura","CAGLIARI","VILLASALTO","NOX ( Mg ) ","0"
"Agricoltura","CAGLIARI","VILLASIMIUS","NOX ( Mg ) ","0.0001"
"Agricoltura","CAGLIARI","VILLASOR","NOX ( Mg ) ","0.0021"
"Agricoltura","CAGLIARI","VILLASPECIOSA","NOX ( Mg ) ","0.0002"
"Agricoltura","CAGLIARI","ARMUNGIA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","ASSEMINI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","BALLAO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","BARRALI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","BURCEI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","CAGLIARI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","CAPOTERRA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","CASTIADAS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","DECIMOMANNU","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","DECIMOPUTZU","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","DOLIANOVA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","DOMUS DE MARIA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","DONORI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","ELMAS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","ESCALAPLANO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","ESCOLCA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","ESTERZILI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","GERGEI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","GESICO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","GONI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","GUAMAGGIORE","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","GUASILA","Ni ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","ISILI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","MANDAS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","MARACALAGONIS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","MONASTIR","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","MONSERRATO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","MURAVERA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","NURAGUS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","NURALLAO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","NURAMINIS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","NURRI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","ORROLI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","ORTACESUS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","PIMENTEL","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","PULA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","QUARTU SANT'ELENA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","QUARTUCCIU","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SADALI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SAMATZAI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN BASILIO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN NICOLO' GERREI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN SPERATE","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SAN VITO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SANT'ANDREA FRIUS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SARROCH","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SELARGIUS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SELEGAS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SENORBI'","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SERDIANA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SERRI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SESTU","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SETTIMO SAN PIETRO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SEULO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIQUA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SILIUS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SINNAI","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SIURGUS DONIGALA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SOLEMINIS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","SUELLI","Ni ( kg ) ","0.0001"
"Agricoltura","CAGLIARI","TEULADA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","USSANA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","UTA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","VALLERMOSA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLA SAN PIETRO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLANOVA TULO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLAPUTZU","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASALTO","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASIMIUS","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASOR","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","VILLASPECIOSA","Ni ( kg ) ","0"
"Agricoltura","CAGLIARI","ARMUNGIA","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","ASSEMINI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","BALLAO","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","BARRALI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","BURCEI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","CAGLIARI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","CAPOTERRA","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","CASTIADAS","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","DECIMOMANNU","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","DECIMOPUTZU","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","DOLIANOVA","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","DOMUS DE MARIA","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","DONORI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","ELMAS","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","ESCALAPLANO","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","ESCOLCA","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","ESTERZILI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","GERGEI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","GESICO","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","GONI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","GUAMAGGIORE","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","GUASILA","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","ISILI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","MANDAS","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","MARACALAGONIS","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","MONASTIR","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","MONSERRATO","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","MURAVERA","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","NURAGUS","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","NURALLAO","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","NURAMINIS","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","NURRI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","ORROLI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","ORTACESUS","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","PIMENTEL","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","PULA","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","QUARTU SANT'ELENA","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","QUARTUCCIU","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SADALI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SAMATZAI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SAN BASILIO","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SAN NICOLO' GERREI","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SAN SPERATE","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SAN VITO","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SANT'ANDREA FRIUS","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SARROCH","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SELARGIUS","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SELEGAS","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SENORBI'","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SERDIANA","PCB ( g ) ","0"
"Agricoltura","CAGLIARI","SERRI","PCB ( g ) ","0"
