"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Processi senza combustione","OLBIA-TEMPIO","TELTI","SOX ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TEMPIO PAUSANIA","SOX ( Mg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","TRINITA' D'AGULTU E VIGNOLA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ABBASANTA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","AIDOMAGGIORE","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ALBAGIARA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ALES","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ALLAI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ARBOREA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ARDAULI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ASSOLO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ASUNI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","BARADILI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","BARATILI SAN PIETRO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","BARESSA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","BAULADU","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","BIDONI'","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","BONARCADO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","BORONEDDU","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","BOSA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","BUSACHI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","CABRAS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","CUGLIERI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","CURCURIS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","FLUSSIO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","FORDONGIANUS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","GENONI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","GHILARZA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","GONNOSCODINA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","GONNOSNO'","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","GONNOSTRAMATZA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","LACONI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","MAGOMADAS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","MARRUBIU","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","MASULLAS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","MILIS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","MODOLO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","MOGORELLA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","MOGORO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","MONTRESTA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","MORGONGIORI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","NARBOLIA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","NEONELI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","NORBELLO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","NUGHEDU SANTA VITTORIA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","NURACHI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","NURECI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","OLLASTRA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ORISTANO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","PALMAS ARBOREA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","PAU","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","PAULILATINO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","POMPU","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","RIOLA SARDO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","RUINAS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SAGAMA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SAMUGHEO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SAN NICOLO D'ARCIDANO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SAN VERO MILIS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SANTA GIUSTA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SANTU LUSSURGIU","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SCANO DI MONTIFERRO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SEDILO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SENEGHE","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SENIS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SENNARIOLO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SIAMAGGIORE","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SIAMANNA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SIAPICCIA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SIMALA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SIMAXIS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SINI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SIRIS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SODDI'","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SOLARUSSA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SORRADILE","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","SUNI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","TADASUNI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","TERRALBA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","TINNURA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","TRAMATZA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","TRESNURAGHES","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ULA' TIRSO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","URAS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","USELLUS","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","VILLA SANT'ANTONIO","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","VILLA VERDE","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","VILLANOVA TRUSCHEDU","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","VILLAURBANA","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ZEDDIANI","SOX ( Mg ) ","0"
"Processi senza combustione","ORISTANO","ZERFALIU","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","ALGHERO","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","ANELA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","ARDARA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BANARI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BENETUTTI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BESSUDE","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BONNANARO","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BONO","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BONORVA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BORUTTA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BOTTIDDA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BULTEI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BULZI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","BURGOS","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","CARGEGHE","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","CASTELSARDO","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","CHEREMULE","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","CHIARAMONTI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","CODRONGIANOS","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","COSSOINE","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","ERULA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","ESPORLATU","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","FLORINAS","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","GIAVE","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","ILLORAI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","ITTIREDDU","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","ITTIRI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","LAERRU","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","MARA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","MARTIS","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","MONTELEONE ROCCA DORIA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","MORES","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","MUROS","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","NUGHEDU SAN NICOLO'","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","NULE","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","NULVI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","OLMEDO","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","OSILO","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","OSSI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","OZIERI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","PADRIA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","PATTADA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","PERFUGAS","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","PLOAGHE","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","PORTO TORRES","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","POZZOMAGGIORE","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","PUTIFIGARI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","ROMANA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","SANTA MARIA COGHINAS","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","SASSARI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","SEDINI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","SEMESTENE","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","SENNORI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","SILIGO","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","SORSO","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","STINTINO","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","TERGU","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","THIESI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","TISSI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","TORRALBA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","TULA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","URI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","USINI","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","VALLEDORIA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","VIDDALBA","SOX ( Mg ) ","0"
"Processi senza combustione","SASSARI","VILLANOVA MONTELEONE","SOX ( Mg ) ","0"
"Processi senza combustione","CAGLIARI","ARMUNGIA","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ASSEMINI","Se ( kg ) ","49.3528"
"Processi senza combustione","CAGLIARI","BALLAO","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","BARRALI","Se ( kg ) ","0.0008"
"Processi senza combustione","CAGLIARI","BURCEI","Se ( kg ) ","0.0008"
"Processi senza combustione","CAGLIARI","CAGLIARI","Se ( kg ) ","4.9847"
"Processi senza combustione","CAGLIARI","CAPOTERRA","Se ( kg ) ","0.0032"
"Processi senza combustione","CAGLIARI","CASTIADAS","Se ( kg ) ","0.013"
"Processi senza combustione","CAGLIARI","DECIMOMANNU","Se ( kg ) ","0.0121"
"Processi senza combustione","CAGLIARI","DECIMOPUTZU","Se ( kg ) ","0.0186"
"Processi senza combustione","CAGLIARI","DOLIANOVA","Se ( kg ) ","0.004"
"Processi senza combustione","CAGLIARI","DOMUS DE MARIA","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DONORI","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ELMAS","Se ( kg ) ","0.0542"
"Processi senza combustione","CAGLIARI","ESCALAPLANO","Se ( kg ) ","0.0008"
"Processi senza combustione","CAGLIARI","ESCOLCA","Se ( kg ) ","0.0024"
"Processi senza combustione","CAGLIARI","ESTERZILI","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GERGEI","Se ( kg ) ","0.0016"
"Processi senza combustione","CAGLIARI","GESICO","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GONI","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GUAMAGGIORE","Se ( kg ) ","0.0024"
"Processi senza combustione","CAGLIARI","GUASILA","Se ( kg ) ","0.0267"
"Processi senza combustione","CAGLIARI","ISILI","Se ( kg ) ","0.017"
"Processi senza combustione","CAGLIARI","MANDAS","Se ( kg ) ","0.0049"
"Processi senza combustione","CAGLIARI","MARACALAGONIS","Se ( kg ) ","0.0178"
"Processi senza combustione","CAGLIARI","MONASTIR","Se ( kg ) ","0.1004"
"Processi senza combustione","CAGLIARI","MONSERRATO","Se ( kg ) ","0.0235"
"Processi senza combustione","CAGLIARI","MURAVERA","Se ( kg ) ","0.0032"
"Processi senza combustione","CAGLIARI","NURAGUS","Se ( kg ) ","0.0008"
"Processi senza combustione","CAGLIARI","NURALLAO","Se ( kg ) ","0.0049"
"Processi senza combustione","CAGLIARI","NURAMINIS","Se ( kg ) ","0.1587"
"Processi senza combustione","CAGLIARI","NURRI","Se ( kg ) ","0.0065"
"Processi senza combustione","CAGLIARI","ORROLI","Se ( kg ) ","0.0081"
"Processi senza combustione","CAGLIARI","ORTACESUS","Se ( kg ) ","0.0113"
"Processi senza combustione","CAGLIARI","PIMENTEL","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","PULA","Se ( kg ) ","0.0081"
"Processi senza combustione","CAGLIARI","QUARTU SANT'ELENA","Se ( kg ) ","0.0713"
"Processi senza combustione","CAGLIARI","QUARTUCCIU","Se ( kg ) ","0.0413"
"Processi senza combustione","CAGLIARI","SADALI","Se ( kg ) ","0.0024"
"Processi senza combustione","CAGLIARI","SAMATZAI","Se ( kg ) ","0.0559"
"Processi senza combustione","CAGLIARI","SAN BASILIO","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN NICOLO' GERREI","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN SPERATE","Se ( kg ) ","5.75"
"Processi senza combustione","CAGLIARI","SAN VITO","Se ( kg ) ","0.0158"
"Processi senza combustione","CAGLIARI","SANT'ANDREA FRIUS","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SARROCH","Se ( kg ) ","0.0364"
"Processi senza combustione","CAGLIARI","SELARGIUS","Se ( kg ) ","0.0494"
"Processi senza combustione","CAGLIARI","SELEGAS","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SENORBI'","Se ( kg ) ","0.0073"
"Processi senza combustione","CAGLIARI","SERDIANA","Se ( kg ) ","0.0081"
"Processi senza combustione","CAGLIARI","SERRI","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SESTU","Se ( kg ) ","6.2643"
"Processi senza combustione","CAGLIARI","SETTIMO SAN PIETRO","Se ( kg ) ","0.03"
"Processi senza combustione","CAGLIARI","SEULO","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SILIQUA","Se ( kg ) ","0.0057"
"Processi senza combustione","CAGLIARI","SILIUS","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SINNAI","Se ( kg ) ","0.03"
"Processi senza combustione","CAGLIARI","SIURGUS DONIGALA","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SOLEMINIS","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SUELLI","Se ( kg ) ","0.0445"
"Processi senza combustione","CAGLIARI","TEULADA","Se ( kg ) ","0.0016"
"Processi senza combustione","CAGLIARI","USSANA","Se ( kg ) ","0.0049"
"Processi senza combustione","CAGLIARI","UTA","Se ( kg ) ","0.0316"
"Processi senza combustione","CAGLIARI","VALLERMOSA","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLA SAN PIETRO","Se ( kg ) ","0.0008"
"Processi senza combustione","CAGLIARI","VILLANOVA TULO","Se ( kg ) ","0.0008"
"Processi senza combustione","CAGLIARI","VILLAPUTZU","Se ( kg ) ","0.0097"
"Processi senza combustione","CAGLIARI","VILLASALTO","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASIMIUS","Se ( kg ) ","0.0113"
"Processi senza combustione","CAGLIARI","VILLASOR","Se ( kg ) ","0.0154"
"Processi senza combustione","CAGLIARI","VILLASPECIOSA","Se ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","BUGGERRU","Se ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CALASETTA","Se ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CARBONIA","Se ( kg ) ","0.0462"
"Processi senza combustione","CARBONIA-IGLESIAS","CARLOFORTE","Se ( kg ) ","0.0024"
"Processi senza combustione","CARBONIA-IGLESIAS","DOMUSNOVAS","Se ( kg ) ","0.0065"
"Processi senza combustione","CARBONIA-IGLESIAS","FLUMINIMAGGIORE","Se ( kg ) ","0.004"
"Processi senza combustione","CARBONIA-IGLESIAS","GIBA","Se ( kg ) ","0.0024"
"Processi senza combustione","CARBONIA-IGLESIAS","GONNESA","Se ( kg ) ","0.0065"
"Processi senza combustione","CARBONIA-IGLESIAS","IGLESIAS","Se ( kg ) ","0.0551"
"Processi senza combustione","CARBONIA-IGLESIAS","MASAINAS","Se ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","MUSEI","Se ( kg ) ","0.0138"
"Processi senza combustione","CARBONIA-IGLESIAS","NARCAO","Se ( kg ) ","0.0008"
"Processi senza combustione","CARBONIA-IGLESIAS","NUXIS","Se ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PERDAXIUS","Se ( kg ) ","0.0057"
"Processi senza combustione","CARBONIA-IGLESIAS","PISCINAS","Se ( kg ) ","0.0016"
"Processi senza combustione","CARBONIA-IGLESIAS","PORTOSCUSO","Se ( kg ) ","0.0049"
"Processi senza combustione","CARBONIA-IGLESIAS","SAN GIOVANNI SUERGIU","Se ( kg ) ","0.0057"
"Processi senza combustione","CARBONIA-IGLESIAS","SANT'ANNA ARRESI","Se ( kg ) ","0.0016"
"Processi senza combustione","CARBONIA-IGLESIAS","SANT'ANTIOCO","Se ( kg ) ","0.0202"
"Processi senza combustione","CARBONIA-IGLESIAS","SANTADI","Se ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","TRATALIAS","Se ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","VILLAMASSARGIA","Se ( kg ) ","0.0016"
"Processi senza combustione","CARBONIA-IGLESIAS","VILLAPERUCCIO","Se ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","ARBUS","Se ( kg ) ","0.0049"
"Processi senza combustione","MEDIO CAMPIDANO","BARUMINI","Se ( kg ) ","0.0032"
"Processi senza combustione","MEDIO CAMPIDANO","COLLINAS","Se ( kg ) ","0.0032"
"Processi senza combustione","MEDIO CAMPIDANO","FURTEI","Se ( kg ) ","0.004"
"Processi senza combustione","MEDIO CAMPIDANO","GENURI","Se ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GESTURI","Se ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","GONNOSFANADIGA","Se ( kg ) ","0.0024"
"Processi senza combustione","MEDIO CAMPIDANO","GUSPINI","Se ( kg ) ","4.5246"
"Processi senza combustione","MEDIO CAMPIDANO","LAS PLASSAS","Se ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","LUNAMATRONA","Se ( kg ) ","0.0073"
"Processi senza combustione","MEDIO CAMPIDANO","PABILLONIS","Se ( kg ) ","0.0167"
"Processi senza combustione","MEDIO CAMPIDANO","PAULI ARBAREI","Se ( kg ) ","0.0008"
"Processi senza combustione","MEDIO CAMPIDANO","SAMASSI","Se ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SAN GAVINO MONREALE","Se ( kg ) ","0.0032"
"Processi senza combustione","MEDIO CAMPIDANO","SANLURI","Se ( kg ) ","0.0389"
"Processi senza combustione","MEDIO CAMPIDANO","SARDARA","Se ( kg ) ","0.0146"
"Processi senza combustione","MEDIO CAMPIDANO","SEGARIU","Se ( kg ) ","0.0166"
"Processi senza combustione","MEDIO CAMPIDANO","SERRAMANNA","Se ( kg ) ","0.0008"
"Processi senza combustione","MEDIO CAMPIDANO","SERRENTI","Se ( kg ) ","0.0194"
"Processi senza combustione","MEDIO CAMPIDANO","SETZU","Se ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","SIDDI","Se ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","TUILI","Se ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","TURRI","Se ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","USSARAMANNA","Se ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","VILLACIDRO","Se ( kg ) ","0.0478"
"Processi senza combustione","MEDIO CAMPIDANO","VILLAMAR","Se ( kg ) ","0.0024"
"Processi senza combustione","MEDIO CAMPIDANO","VILLANOVAFORRU","Se ( kg ) ","0.0008"
"Processi senza combustione","MEDIO CAMPIDANO","VILLANOVAFRANCA","Se ( kg ) ","0"
"Processi senza combustione","NUORO","ARITZO","Se ( kg ) ","0"
"Processi senza combustione","NUORO","ATZARA","Se ( kg ) ","0.0024"
"Processi senza combustione","NUORO","AUSTIS","Se ( kg ) ","0"
"Processi senza combustione","NUORO","BELVI'","Se ( kg ) ","0"
"Processi senza combustione","NUORO","BIRORI","Se ( kg ) ","0.0032"
"Processi senza combustione","NUORO","BITTI","Se ( kg ) ","0.0089"
"Processi senza combustione","NUORO","BOLOTANA","Se ( kg ) ","0"
"Processi senza combustione","NUORO","BORORE","Se ( kg ) ","0.0089"
"Processi senza combustione","NUORO","BORTIGALI","Se ( kg ) ","0.0008"
"Processi senza combustione","NUORO","DESULO","Se ( kg ) ","0"
"Processi senza combustione","NUORO","DORGALI","Se ( kg ) ","0.0405"
"Processi senza combustione","NUORO","DUALCHI","Se ( kg ) ","0"
"Processi senza combustione","NUORO","FONNI","Se ( kg ) ","0.0089"
"Processi senza combustione","NUORO","GADONI","Se ( kg ) ","0"
"Processi senza combustione","NUORO","GALTELLI'","Se ( kg ) ","0.0194"
"Processi senza combustione","NUORO","GAVOI","Se ( kg ) ","0.004"
"Processi senza combustione","NUORO","IRGOLI","Se ( kg ) ","0.0016"
"Processi senza combustione","NUORO","LEI","Se ( kg ) ","0"
"Processi senza combustione","NUORO","LOCULI","Se ( kg ) ","0.0008"
"Processi senza combustione","NUORO","LODE'","Se ( kg ) ","0"
"Processi senza combustione","NUORO","LODINE","Se ( kg ) ","0"
"Processi senza combustione","NUORO","LULA","Se ( kg ) ","0.004"
"Processi senza combustione","NUORO","MACOMER","Se ( kg ) ","0.03"
"Processi senza combustione","NUORO","MAMOIADA","Se ( kg ) ","0.0032"
"Processi senza combustione","NUORO","MEANA SARDO","Se ( kg ) ","0.0024"
"Processi senza combustione","NUORO","NORAGUGUME","Se ( kg ) ","0"
"Processi senza combustione","NUORO","NUORO","Se ( kg ) ","0.0534"
"Processi senza combustione","NUORO","OLIENA","Se ( kg ) ","0.0105"
"Processi senza combustione","NUORO","OLLOLAI","Se ( kg ) ","0.0016"
"Processi senza combustione","NUORO","OLZAI","Se ( kg ) ","0.0008"
"Processi senza combustione","NUORO","ONANI'","Se ( kg ) ","0"
"Processi senza combustione","NUORO","ONIFAI","Se ( kg ) ","0"
"Processi senza combustione","NUORO","ONIFERI","Se ( kg ) ","0.0093"
"Processi senza combustione","NUORO","ORANI","Se ( kg ) ","0.0121"
"Processi senza combustione","NUORO","ORGOSOLO","Se ( kg ) ","0.0049"
"Processi senza combustione","NUORO","OROSEI","Se ( kg ) ","0.1401"
"Processi senza combustione","NUORO","OROTELLI","Se ( kg ) ","0.0008"
"Processi senza combustione","NUORO","ORTUERI","Se ( kg ) ","0.0008"
"Processi senza combustione","NUORO","ORUNE","Se ( kg ) ","0.0024"
"Processi senza combustione","NUORO","OSIDDA","Se ( kg ) ","0"
"Processi senza combustione","NUORO","OTTANA","Se ( kg ) ","0.0008"
"Processi senza combustione","NUORO","OVODDA","Se ( kg ) ","0.0024"
"Processi senza combustione","NUORO","POSADA","Se ( kg ) ","0.0032"
"Processi senza combustione","NUORO","SARULE","Se ( kg ) ","0.0032"
"Processi senza combustione","NUORO","SILANUS","Se ( kg ) ","0.0049"
"Processi senza combustione","NUORO","SINDIA","Se ( kg ) ","0.0008"
"Processi senza combustione","NUORO","SINISCOLA","Se ( kg ) ","0.1077"
"Processi senza combustione","NUORO","SORGONO","Se ( kg ) ","0.0113"
"Processi senza combustione","NUORO","TETI","Se ( kg ) ","0"
"Processi senza combustione","NUORO","TIANA","Se ( kg ) ","0"
"Processi senza combustione","NUORO","TONARA","Se ( kg ) ","0.0049"
"Processi senza combustione","NUORO","TORPE'","Se ( kg ) ","0.0024"
"Processi senza combustione","OGLIASTRA","ARZANA","Se ( kg ) ","0.004"
"Processi senza combustione","OGLIASTRA","BARI SARDO","Se ( kg ) ","0.0105"
"Processi senza combustione","OGLIASTRA","BAUNEI","Se ( kg ) ","0.0008"
"Processi senza combustione","OGLIASTRA","CARDEDU","Se ( kg ) ","0.0016"
"Processi senza combustione","OGLIASTRA","ELINI","Se ( kg ) ","0.0008"
"Processi senza combustione","OGLIASTRA","GAIRO","Se ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","GIRASOLE","Se ( kg ) ","0.0186"
"Processi senza combustione","OGLIASTRA","ILBONO","Se ( kg ) ","0.0211"
"Processi senza combustione","OGLIASTRA","JERZU","Se ( kg ) ","0.0016"
"Processi senza combustione","OGLIASTRA","LANUSEI","Se ( kg ) ","0.0073"
"Processi senza combustione","OGLIASTRA","LOCERI","Se ( kg ) ","0.0008"
"Processi senza combustione","OGLIASTRA","LOTZORAI","Se ( kg ) ","0.0121"
"Processi senza combustione","OGLIASTRA","OSINI","Se ( kg ) ","0"
