"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","Cr ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","Cr ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","Cr ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","Cr ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","Cr ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","Cr ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","Cr ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","Cr ( kg ) ","0.0012"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","Cr ( kg ) ","0.0022"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","Cr ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","Cr ( kg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","Cr ( kg ) ","0.0048"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","Cr ( kg ) ","0.0026"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","Cr ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","Cr ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","Cr ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","Cr ( kg ) ","0.0037"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","Cr ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","Cr ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","Cr ( kg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","Cr ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","Cr ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","Cr ( kg ) ","0.0178"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","Cr ( kg ) ","0.0026"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","Cr ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","Cr ( kg ) ","5.85"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","Cr ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","Cr ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","Cr ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","Cr ( kg ) ","0.0009"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","Cr ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","Cr ( kg ) ","29.643"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","Cr ( kg ) ","0.0099"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","Cr ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","Cr ( kg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","Cr ( kg ) ","0.0009"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","Cr ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","Cr ( kg ) ","2.1698"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","Cr ( kg ) ","0.0013"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","Cr ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","Cr ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","Cr ( kg ) ","0.0022"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","Cr ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","Cr ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","Cr ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","Cr ( kg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","Cr ( kg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","Cr ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","Cr ( kg ) ","1.7891"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","Cr ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","Cr ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","Cr ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","Cr ( kg ) ","0.0034"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","Cr ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","Cr ( kg ) ","0.0013"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","Cr ( kg ) ","0.0036"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","Cr ( kg ) ","10.8107"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","Cu ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","Cu ( kg ) ","15.2788"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","Cu ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","Cu ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","Cu ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","Cu ( kg ) ","0.1761"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","Cu ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","Cu ( kg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","Cu ( kg ) ","0.0032"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","Cu ( kg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","Cu ( kg ) ","0.0049"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","Cu ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","Cu ( kg ) ","0.0024"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","Cu ( kg ) ","0.0095"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","Cu ( kg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","Cu ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","Cu ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","Cu ( kg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","Cu ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","Cu ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","Cu ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","Cu ( kg ) ","0.0025"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","Cu ( kg ) ","0.0044"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","Cu ( kg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","Cu ( kg ) ","0.0037"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","Cu ( kg ) ","0.0097"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","Cu ( kg ) ","0.0052"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","Cu ( kg ) ","0.0028"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","Cu ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","Cu ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","Cu ( kg ) ","0.0075"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","Cu ( kg ) ","0.0027"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","Cu ( kg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","Cu ( kg ) ","0.0022"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","Cu ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","Cu ( kg ) ","0.0028"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","Cu ( kg ) ","0.0356"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","Cu ( kg ) ","0.0053"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","Cu ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","Cu ( kg ) ","35.002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","Cu ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","Cu ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","Cu ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","Cu ( kg ) ","0.0017"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","Cu ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","Cu ( kg ) ","14.5927"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","Cu ( kg ) ","0.0197"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","Cu ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","Cu ( kg ) ","0.0035"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","Cu ( kg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","Cu ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","Cu ( kg ) ","0.3034"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","Cu ( kg ) ","0.0026"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","Cu ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","Cu ( kg ) ","0.0028"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","Cu ( kg ) ","0.0045"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","Cu ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","Cu ( kg ) ","0.0009"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","Cu ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","Cu ( kg ) ","0.0022"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","Cu ( kg ) ","0.0015"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","Cu ( kg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","Cu ( kg ) ","0.2577"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","Cu ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","Cu ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","Cu ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","Cu ( kg ) ","0.0067"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","Cu ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","Cu ( kg ) ","0.0026"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","Cu ( kg ) ","0.0073"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","Cu ( kg ) ","1.5134"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","HCB ( g ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","HCB ( g ) ","0"
